1.0000000000000000e+00 5.6000000000000000e+01 5.7000000000000000e+01 5.5000000000000000e+01 0.0000000000000000e+00 -2.0085183222481783e-15 0.0000000000000000e+00 0.0000000000000000e+00
2.0000000000000000e+00 5.7000000000000000e+01 5.5000000000000000e+01 5.8000000000000000e+01 0.0000000000000000e+00 -2.2124994221941560e-01 0.0000000000000000e+00 0.0000000000000000e+00
3.0000000000000000e+00 5.5000000000000000e+01 5.8000000000000000e+01 5.4000000000000000e+01 0.0000000000000000e+00 1.2653126352414632e-15 0.0000000000000000e+00 0.0000000000000000e+00
4.0000000000000000e+00 5.8000000000000000e+01 5.4000000000000000e+01 5.9000000000000000e+01 0.0000000000000000e+00 -8.4268638133571577e-02 0.0000000000000000e+00 0.0000000000000000e+00
5.0000000000000000e+00 5.4000000000000000e+01 5.9000000000000000e+01 5.3000000000000000e+01 0.0000000000000000e+00 -1.2192937260887587e-15 0.0000000000000000e+00 0.0000000000000000e+00
6.0000000000000000e+00 5.9000000000000000e+01 5.3000000000000000e+01 6.0000000000000000e+01 0.0000000000000000e+00 4.7903830955056438e-03 0.0000000000000000e+00 0.0000000000000000e+00
7.0000000000000000e+00 5.3000000000000000e+01 6.0000000000000000e+01 5.2000000000000000e+01 0.0000000000000000e+00 -1.2748792719757903e-15 0.0000000000000000e+00 0.0000000000000000e+00
8.0000000000000000e+00 6.0000000000000000e+01 5.2000000000000000e+01 6.1000000000000000e+01 0.0000000000000000e+00 6.7283723619563210e-02 0.0000000000000000e+00 0.0000000000000000e+00
9.0000000000000000e+00 5.2000000000000000e+01 6.1000000000000000e+01 5.1000000000000000e+01 0.0000000000000000e+00 -2.5824096994785276e-15 0.0000000000000000e+00 0.0000000000000000e+00
1.0000000000000000e+01 6.1000000000000000e+01 5.1000000000000000e+01 6.2000000000000000e+01 0.0000000000000000e+00 1.7375823853010723e-02 0.0000000000000000e+00 0.0000000000000000e+00
1.1000000000000000e+01 5.1000000000000000e+01 6.2000000000000000e+01 5.0000000000000000e+01 0.0000000000000000e+00 7.6117595610624688e-16 0.0000000000000000e+00 0.0000000000000000e+00
1.2000000000000000e+01 6.2000000000000000e+01 5.0000000000000000e+01 6.3000000000000000e+01 0.0000000000000000e+00 9.7900311811442778e-02 0.0000000000000000e+00 0.0000000000000000e+00
1.3000000000000000e+01 5.0000000000000000e+01 6.3000000000000000e+01 4.9000000000000000e+01 0.0000000000000000e+00 7.7110242472365063e-15 0.0000000000000000e+00 0.0000000000000000e+00
1.4000000000000000e+01 6.3000000000000000e+01 4.9000000000000000e+01 6.4000000000000000e+01 0.0000000000000000e+00 -3.6231759186091989e-03 0.0000000000000000e+00 0.0000000000000000e+00
1.5000000000000000e+01 4.9000000000000000e+01 6.4000000000000000e+01 6.5000000000000000e+01 0.0000000000000000e+00 7.2134204503881268e-16 0.0000000000000000e+00 0.0000000000000000e+00
1.6000000000000000e+01 6.4000000000000000e+01 6.5000000000000000e+01 4.8000000000000000e+01 0.0000000000000000e+00 -2.3158876182824000e-15 0.0000000000000000e+00 0.0000000000000000e+00
1.7000000000000000e+01 6.5000000000000000e+01 4.8000000000000000e+01 6.6000000000000000e+01 0.0000000000000000e+00 -8.3265523033737021e-02 0.0000000000000000e+00 0.0000000000000000e+00
1.8000000000000000e+01 4.8000000000000000e+01 6.6000000000000000e+01 6.7000000000000000e+01 0.0000000000000000e+00 -4.4726064038959118e-14 0.0000000000000000e+00 0.0000000000000000e+00
1.9000000000000000e+01 6.6000000000000000e+01 6.7000000000000000e+01 4.7000000000000000e+01 0.0000000000000000e+00 5.2270429340429957e-14 0.0000000000000000e+00 0.0000000000000000e+00
2.0000000000000000e+01 6.7000000000000000e+01 4.7000000000000000e+01 6.8000000000000000e+01 0.0000000000000000e+00 1.0436943899427788e-01 0.0000000000000000e+00 0.0000000000000000e+00
2.1000000000000000e+01 4.7000000000000000e+01 6.8000000000000000e+01 6.9000000000000000e+01 0.0000000000000000e+00 5.5847511151593043e-14 0.0000000000000000e+00 0.0000000000000000e+00
2.2000000000000000e+01 6.8000000000000000e+01 6.9000000000000000e+01 4.6000000000000000e+01 0.0000000000000000e+00 -5.6589788198544434e-14 0.0000000000000000e+00 0.0000000000000000e+00
2.3000000000000000e+01 6.9000000000000000e+01 4.6000000000000000e+01 7.0000000000000000e+01 0.0000000000000000e+00 -9.4816971092643088e-02 0.0000000000000000e+00 0.0000000000000000e+00
2.4000000000000000e+01 4.6000000000000000e+01 7.0000000000000000e+01 4.5000000000000000e+01 0.0000000000000000e+00 -6.6111033535511229e-16 0.0000000000000000e+00 0.0000000000000000e+00
