1.0000000000000000e+00 3.6000000000000000e+01 8.3000000000000000e+01 7.1564425815668919e-01 0.0000000000000000e+00
2.0000000000000000e+00 8.3000000000000000e+01 3.5000000000000000e+01 7.1730990034959718e-01 0.0000000000000000e+00
3.0000000000000000e+00 3.5000000000000000e+01 8.4000000000000000e+01 7.1942826286487627e-01 0.0000000000000000e+00
4.0000000000000000e+00 8.4000000000000000e+01 3.4000000000000000e+01 7.1244030574196582e-01 0.0000000000000000e+00
5.0000000000000000e+00 3.4000000000000000e+01 8.5000000000000000e+01 7.0603866833881901e-01 0.0000000000000000e+00
6.0000000000000000e+00 8.5000000000000000e+01 3.3000000000000000e+01 6.9421130855893531e-01 0.0000000000000000e+00
7.0000000000000000e+00 3.3000000000000000e+01 8.6000000000000000e+01 6.8265223172561607e-01 0.0000000000000000e+00
8.0000000000000000e+00 8.6000000000000000e+01 3.2000000000000000e+01 6.6331801855314887e-01 0.0000000000000000e+00
9.0000000000000000e+00 3.2000000000000000e+01 8.7000000000000000e+01 6.4421742040373187e-01 0.0000000000000000e+00
1.0000000000000000e+01 8.7000000000000000e+01 3.1000000000000000e+01 6.2502321995623467e-01 0.0000000000000000e+00
1.1000000000000000e+01 3.1000000000000000e+01 8.8000000000000000e+01 6.0596793579603991e-01 0.0000000000000000e+00
1.2000000000000000e+01 8.8000000000000000e+01 3.0000000000000000e+01 5.8547038489736214e-01 0.0000000000000000e+00
1.3000000000000000e+01 3.0000000000000000e+01 8.9000000000000000e+01 5.6512159795664008e-01 0.0000000000000000e+00
1.4000000000000000e+01 8.9000000000000000e+01 2.9000000000000000e+01 5.4384512326934276e-01 0.0000000000000000e+00
1.5000000000000000e+01 2.9000000000000000e+01 9.0000000000000000e+01 5.2268094625861228e-01 0.0000000000000000e+00
1.6000000000000000e+01 9.0000000000000000e+01 2.8000000000000000e+01 5.0195065136146877e-01 0.0000000000000000e+00
1.7000000000000000e+01 2.8000000000000000e+01 9.1000000000000000e+01 4.8128755843142262e-01 0.0000000000000000e+00
1.8000000000000000e+01 9.1000000000000000e+01 2.7000000000000000e+01 4.6144011698665321e-01 0.0000000000000000e+00
1.9000000000000000e+01 2.7000000000000000e+01 9.2000000000000000e+01 4.4165043033075480e-01 0.0000000000000000e+00
2.0000000000000000e+01 9.2000000000000000e+01 2.6000000000000000e+01 4.2264883524826830e-01 0.0000000000000000e+00
2.1000000000000000e+01 2.6000000000000000e+01 9.3000000000000000e+01 4.0374075959723671e-01 0.0000000000000000e+00
2.2000000000000000e+01 9.3000000000000000e+01 2.5000000000000000e+01 3.8266139948965910e-01 0.0000000000000000e+00
2.3000000000000000e+01 2.5000000000000000e+01 9.4000000000000000e+01 3.6160881243186682e-01 0.0000000000000000e+00
2.4000000000000000e+01 9.4000000000000000e+01 2.4000000000000000e+01 3.3768185376877347e-01 0.0000000000000000e+00
2.5000000000000000e+01 2.4000000000000000e+01 9.5000000000000000e+01 3.1378117345221307e-01 0.0000000000000000e+00
2.6000000000000000e+01 9.5000000000000000e+01 2.3000000000000000e+01 2.9118656605030152e-01 0.0000000000000000e+00
2.7000000000000000e+01 2.3000000000000000e+01 9.6000000000000000e+01 2.6863987419982449e-01 0.0000000000000000e+00
2.8000000000000000e+01 9.6000000000000000e+01 2.2000000000000000e+01 2.6077840918203171e-01 0.0000000000000000e+00
2.9000000000000000e+01 2.2000000000000000e+01 2.1000000000000000e+01 2.5502377984650859e-01 0.0000000000000000e+00
3.0000000000000000e+01 2.1000000000000000e+01 2.0000000000000000e+01 2.3563156890941539e-01 0.0000000000000000e+00
3.1000000000000000e+01 2.0000000000000000e+01 9.7000000000000000e+01 2.1010801187089315e-01 0.0000000000000000e+00
3.2000000000000000e+01 9.7000000000000000e+01 1.9000000000000000e+01 1.9043181839725082e-01 0.0000000000000000e+00
3.3000000000000000e+01 1.9000000000000000e+01 9.8000000000000000e+01 1.7095815842751283e-01 0.0000000000000000e+00
3.4000000000000000e+01 9.8000000000000000e+01 1.8000000000000000e+01 1.5412646076870815e-01 0.0000000000000000e+00
3.5000000000000000e+01 1.8000000000000000e+01 9.9000000000000000e+01 1.3777491025865332e-01 0.0000000000000000e+00
3.6000000000000000e+01 9.9000000000000000e+01 1.7000000000000000e+01 1.1864335931124360e-01 0.0000000000000000e+00
3.7000000000000000e+01 1.7000000000000000e+01 1.0000000000000000e+02 9.9689931944297899e-02 0.0000000000000000e+00
3.8000000000000000e+01 1.0000000000000000e+02 1.6000000000000000e+01 7.6074775257258448e-02 0.0000000000000000e+00
3.9000000000000000e+01 1.6000000000000000e+01 1.0100000000000000e+02 5.3721302084922901e-02 0.0000000000000000e+00
4.0000000000000000e+01 1.0100000000000000e+02 1.5000000000000000e+01 3.6471306464353932e-02 0.0000000000000000e+00
4.1000000000000000e+01 1.5000000000000000e+01 1.0200000000000000e+02 1.9424334691928488e-02 0.0000000000000000e+00
4.2000000000000000e+01 1.0200000000000000e+02 1.4000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00
4.3000000000000000e+01 1.4000000000000000e+01 1.3000000000000000e+01 1.9424334691928526e-02 0.0000000000000000e+00
4.4000000000000000e+01 1.3000000000000000e+01 1.2000000000000000e+01 4.4759242719394361e-02 0.0000000000000000e+00
4.5000000000000000e+01 1.2000000000000000e+01 1.0300000000000000e+02 7.2815952397876443e-02 0.0000000000000000e+00
