1.0000000000000000e+00 4.5000000000000000e+01 7.1000000000000000e+01 1.9399198689243217e-02 0.0000000000000000e+00
2.0000000000000000e+00 7.1000000000000000e+01 7.2000000000000000e+01 1.9399198689242867e-02 0.0000000000000000e+00
3.0000000000000000e+00 7.2000000000000000e+01 4.4000000000000000e+01 1.9399198689242340e-02 0.0000000000000000e+00
4.0000000000000000e+00 4.4000000000000000e+01 7.3000000000000000e+01 2.1007952879185544e-02 0.0000000000000000e+00
5.0000000000000000e+00 7.3000000000000000e+01 7.4000000000000000e+01 2.1007952879185637e-02 0.0000000000000000e+00
6.0000000000000000e+00 7.4000000000000000e+01 4.3000000000000000e+01 2.1007952879184662e-02 0.0000000000000000e+00
7.0000000000000000e+00 4.3000000000000000e+01 7.5000000000000000e+01 1.8963112454580752e-02 0.0000000000000000e+00
8.0000000000000000e+00 7.5000000000000000e+01 7.6000000000000000e+01 1.8963112454581529e-02 0.0000000000000000e+00
9.0000000000000000e+00 7.6000000000000000e+01 4.2000000000000000e+01 1.8963112454581529e-02 0.0000000000000000e+00
1.0000000000000000e+01 4.2000000000000000e+01 7.7000000000000000e+01 2.7548346315222932e-02 0.0000000000000000e+00
1.1000000000000000e+01 7.7000000000000000e+01 4.1000000000000000e+01 2.7548346315223151e-02 0.0000000000000000e+00
1.2000000000000000e+01 4.1000000000000000e+01 7.8000000000000000e+01 2.7306546334010817e-02 0.0000000000000000e+00
1.3000000000000000e+01 7.8000000000000000e+01 4.0000000000000000e+01 2.7306546334010817e-02 0.0000000000000000e+00
1.4000000000000000e+01 4.0000000000000000e+01 7.9000000000000000e+01 2.0259925516494661e-02 0.0000000000000000e+00
1.5000000000000000e+01 7.9000000000000000e+01 3.9000000000000000e+01 2.0259925516494772e-02 0.0000000000000000e+00
1.6000000000000000e+01 3.9000000000000000e+01 8.0000000000000000e+01 2.2100564041950561e-02 0.0000000000000000e+00
1.7000000000000000e+01 8.0000000000000000e+01 3.8000000000000000e+01 2.2100564041950467e-02 0.0000000000000000e+00
1.8000000000000000e+01 3.8000000000000000e+01 8.1000000000000000e+01 2.2358587722609097e-02 0.0000000000000000e+00
1.9000000000000000e+01 8.1000000000000000e+01 3.7000000000000000e+01 2.2358587722609097e-02 0.0000000000000000e+00
2.0000000000000000e+01 3.7000000000000000e+01 8.2000000000000000e+01 1.9308643769608249e-02 0.0000000000000000e+00
2.1000000000000000e+01 8.2000000000000000e+01 3.6000000000000000e+01 1.9308643769608065e-02 0.0000000000000000e+00
